Quarter,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio,TotalRevenue,CostOfRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetNonOperatingInterestIncomeExpense,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,DilutedNIAvailtoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeAsReported,TotalExpenses,NetIncomeFromContinuingAndDiscontinuedOperation,NormalizedIncome,InterestIncome,InterestExpense,NetInterestIncome,EBIT,ReconciledCostOfRevenue,ReconciledDepreciation,NetIncomeFromContinuingOperationNetMinorityInterest,NormalizedEBITDA,TaxRateForCalcs,TaxEffectOfUnusualItems,TotalAssets,TotalLiabilitiesNetMinorityInterest,TotalEquityGrossMinorityInterest,TotalCapitalization,CommonStockEquity,NetTangibleAssets,WorkingCapital,InvestedCapital,TangibleBookValue,TotalDebt,NetDebt,ShareIssued,OrdinarySharesNumber,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,EndCashPosition,CapitalExpenditure,RepaymentOfDebt,FreeCashFlow,PretaxIncomeYoY,PretaxIncomeQoQ,OperatingIncomeYoY,OperatingIncomeQoQ,EBITYoY,EBITQoQ,FreeCashFlowYoY,FreeCashFlowQoQ,OperatingCashFlowYoY,OperatingCashFlowQoQ,GrossProfitYoY,GrossProfitQoQ,EndCashPositionYoY,EndCashPositionQoQ,TotalRevenueYoY,TotalRevenueQoQ,GrossMargin,OperatingMargin,NetMargin,EV2OperatingIncome,EV2NetIncome,EV2FreeCashFlow,EV2OperatingCashFlow,EV2TotalRevenue,MktCap2OperatingIncome,MktCap2NetIncome,MktCap2FreeCashFlow,MktCap2OperatingCashFlow,MktCap2TotalRevenue,Ticker
09/30/2000,7404358500.0,7882141500.0,22.5,,,2.397,3.031,6.5329999999999995,18.92,1206549000.0,639010000.0,567539000.0,304695000.0,262844000.0,,341305000.0,602150000.0,175009000.0,408567000.0,408567000.0,1.31,1.18,311943000.0,352893000.0,262844000.0,943705000.0,431547000.0,192564394.73700002,,,,262844000.0,639010000.0,153758000.0,431547000.0,79703000.0,0.29100000000000004,97916394.737,5371992000.0,2470778000.0,2901214000.0,4124689000.0,2901214000.0,2901214000.0,1388523000.0,4197715000.0,2901214000.0,1296501000.0,714202000.0,313412000.0,313412000.0,287148000.0,-194503000.0,-222132000.0,582299000.0,-287284000.0,,-136000.0,-646.0885495075545,132.5909273508235,-365.5258106879483,5.054816804358166,-365.5258106879483,5.054816804358166,-99.9350003823507,-100.11307890579528,-565.8922023558426,2.1384667918729723,201.7652719954486,1.733199490920824,524.3355098802363,-17.930919786955464,82.20531205450987,3.0853433375739145,47.03820565928114,21.78477625028076,49.90680030400755,29.987907275798573,13.089996678568463,-57956.92279411765,27.449752392494464,6.5327985021743835,28.17016367122704,12.296534916549033,-54443.8125,25.7858612980066,6.136807125114687,AMD
06/30/2000,12031301250.0,12509084250.0,36.786,,,3.9189999999999996,4.9239999999999995,10.687999999999999,31.429000000000002,1170437000.0,612567000.0,557870000.0,307673000.0,250197000.0,,32000.0,258888000.0,51778000.0,207142000.0,207142000.0,0.67,0.605,309116000.0,352436000.0,250197000.0,920240000.0,207142000.0,207142000.0,,,,250197000.0,612567000.0,147811000.0,207142000.0,398008000.0,0.2,0.0,4963494000.0,2520323000.0,2443171000.0,3924896000.0,2443171000.0,2443171000.0,1122654000.0,4000847000.0,2443171000.0,1557676000.0,848153000.0,311490000.0,311490000.0,281136000.0,8457000.0,38734000.0,709523000.0,-160866000.0,,120270000.0,4.10403648032427,,-261.38826534561497,38.483635820201584,-261.38826534561497,38.483635820201584,-164.22277994339723,-53.33597169196387,-809.6347527576546,-27.310523498886912,307.8891569788696,14.723858252171624,221.57787869723256,86.64094025053005,96.67607110630153,7.180029101791254,47.66339409981059,21.376374807016525,22.118917976789866,49.99693941174355,48.318517080745345,104.00834996258419,44.49477921717603,10.687533160691263,48.087312197987984,46.472997010290165,100.03576328261411,42.795306364179616,10.279324090062088,AMD
03/31/2000,8741518500.0,9364112500.0,39.626999999999995,,,2.641,3.9760000000000004,8.575,30.348000000000003,1092029000.0,605757000.0,486272000.0,305603000.0,180669000.0,,-969000.0,,,189349000.0,189349000.0,0.63,0.58,301760000.0,343884000.0,180669000.0,911360000.0,189349000.0,189349000.0,,,,180669000.0,605757000.0,127892000.0,189349000.0,308561000.0,0.4,0.0,4638227000.0,2439855000.0,2198372000.0,3668171000.0,2198372000.0,2198372000.0,822793000.0,3740149000.0,2198372000.0,1541777000.0,1161623000.0,306384000.0,306384000.0,386763000.0,-354111000.0,50909000.0,380154000.0,-129027000.0,,257736000.0,,,-249.17760713401043,133.34409629840104,-249.17760713401043,133.34409629840104,-244.85898314991962,20.116324590347297,1668.3827899958849,13.988505747126437,168.41832172309867,25.598129996254826,132.40348464007337,29.249128771780708,72.90074462509875,12.73022886106265,44.5292203778471,16.54434085541684,,51.83021160243318,,36.3321868113108,24.211500324488124,8.574966873590354,48.38416385766236,,33.9165599683397,22.60174447917717,8.004840988655063,AMD
12/31/1999,4301807328.0,5180204328.0,,,,1.489,2.173,5.348,24.982,968710000.0,581545000.0,387165000.0,309739000.0,77426000.0,,-6934000.0,66314000.0,0.0,65080000.0,65080000.0,,,,,71726000.0,891284000.0,65080000.0,70780000.0,,,,77426000.0,581545000.0,129930000.0,65080000.0,213056000.0,0.0,0.0,4377698000.0,2398425000.0,1979273000.0,3406555000.0,1979273000.0,1979273000.0,499226000.0,3454181000.0,1979273000.0,1474908000.0,1180783000.0,297312000.0,297312000.0,339300000.0,-145967000.0,9842000.0,294125000.0,-124728000.0,,214572000.0,168.08699870633893,-160.14002503038108,159.15785245682153,-178.21598141226386,159.15785245682153,-178.21598141226386,-414.0506996077513,-202.55219086946545,203.67035701180492,-650.5078365837038,26.181017035325404,105.85889521621922,-18.72934557953955,215.3580580483987,22.804949164574932,46.28838765796023,39.96706960803543,7.992691311125104,6.845598786014389,66.90522987110273,78.11630014778177,24.14203310776802,15.267327816091955,5.347528494595906,55.56024239919407,64.87027366770215,20.04831631340529,12.67847724137931,4.440758666680431,AMD
09/30/1999,2539870760.0,3660856760.0,,,,0.938,1.324,5.528,117.226,662192000.0,474119000.0,188073000.0,287063000.0,-98990000.0,,4721000.0,-110266000.0,,-105545000.0,-105545000.0,-0.36,-0.36,294776000.0,294776000.0,-98990000.0,761182000.0,-105545000.0,-105545000.0,,,,-98990000.0,474119000.0,130219000.0,-105545000.0,31229000.0,0.0,0.0,4178807000.0,2260042000.0,1918765000.0,3367317000.0,1918765000.0,1918765000.0,407328000.0,3416786000.0,1918765000.0,1498021000.0,1404754000.0,295540000.0,295540000.0,-61634000.0,-747000.0,-67078000.0,93267000.0,-147598000.0,,-209232000.0,6783.021223470662,-144.34016133053458,-1141.0137764223368,-36.147018603091055,-1141.0137764223368,-36.147018603091055,-42.59768834653403,11.727452341538955,42.644880577670804,55.57462705404246,-28.473579724806232,37.51041895152446,-31.266167009351992,-57.728496451200606,-3.4602807587396325,11.272388755673331,28.401581414453815,-14.948836591200134,-16.651665982071666,-36.98208667542176,-33.20023180309433,-17.496638946241493,-59.39670895934062,5.528391705124798,-25.65785190423275,-23.03403370032467,-12.13901678519538,-41.20892299704708,3.835550353975886,AMD
06/30/1999,2659219504.0,3586078504.0,,,,0.977,1.355,6.026,-132.113,595109000.0,458339000.0,136770000.0,291798000.0,-155028000.0,,418582000.0,248682000.0,172823000.0,79896000.0,79896000.0,0.27,0.27,293894000.0,299080000.0,-172542000.0,750137000.0,79896000.0,-168831000.0,,,,-155028000.0,458339000.0,127884000.0,79896000.0,-441689000.0,0.4,165818000.0,4246009000.0,2283848000.0,1962161000.0,3402724000.0,1962161000.0,1962161000.0,514703000.0,3539850000.0,1962161000.0,1577689000.0,1357051000.0,294422000.0,294422000.0,-39617000.0,186731000.0,-89166000.0,220638000.0,-147653000.0,,-187270000.0,-319.87215193230946,-289.68155295373936,49.12560841878451,28.0059450086698,49.12560841878451,28.0059450086698,-13.350669060354242,5.253987702476366,-140.64699484948596,-281.13940834895527,0.27273127171952666,-24.504035062540712,37.75582832810959,34.88491517652453,13.022991692907254,-5.776504806101398,22.982344410855827,-26.0503538007323,41.787638903125305,-23.131811698531877,14.420338038137059,-19.149241757889676,-90.5186789509554,6.025918787986739,-17.153156229842352,10.693252844998835,-14.199922593047472,-67.12319216497968,4.468457885866287,AMD
03/31/1999,2272067500.0,3503483500.0,,,,0.851,1.213,5.547000000000001,549.394,631593000.0,450431000.0,181162000.0,302272000.0,-121110000.0,,-17751000.0,-131105000.0,-5473000.0,-128367000.0,-128367000.0,-0.44,-0.44,291818000.0,291818000.0,-121110000.0,752703000.0,-128367000.0,-113977845.41399999,,,,-121110000.0,450431000.0,127487000.0,-128367000.0,21393000.0,0.042,-626845.414,4305493000.0,2431799000.0,1873694000.0,3413651000.0,1873694000.0,1873694000.0,465005000.0,3594255000.0,1873694000.0,1720561000.0,1556986000.0,293170000.0,293170000.0,21871000.0,-182391000.0,-27141000.0,163575000.0,-199793000.0,,-177922000.0,11.616720585731313,-630.016979301423,22.248130091148592,-505.37555228276875,22.248130091148592,-505.37555228276875,-12.270719103782888,160.40922662607576,-201.35786449161182,-80.4256575944439,54.48940434059608,-40.95745894346436,-15.017586151360392,-54.802049139560324,16.776554202967148,-19.93192363276793,28.683345128904215,-19.175323349055486,-20.757829804953506,-28.92811080835604,-26.722729873002557,-19.691120266184058,160.18853733254082,5.547058786275339,-18.760362480389727,-17.33013615041379,-12.770020008767887,103.88493896026702,3.597360167069616,AMD
12/31/1998,4218833000.0,5045805000.0,,,,1.639,2.104,6.397,32.558,788820000.0,481987000.0,306833000.0,276957000.0,29876000.0,,-2551000.0,24736000.0,-136000.0,22321000.0,22321000.0,,,,,29876000.0,758944000.0,22321000.0,22321000.0,,,,29876000.0,481987000.0,125101000.0,22321000.0,154977000.0,0.4,0.0,4252968000.0,2247919000.0,2005049000.0,3377465000.0,2005049000.0,2005049000.0,721308000.0,3529046000.0,2005049000.0,1523997000.0,1162089000.0,290954000.0,290954000.0,111733000.0,23981000.0,90451000.0,361908000.0,-180057000.0,,-68324000.0,-149.23174906456492,-1644.0699126092384,-166.37341153470186,214.18656010095697,-166.37341153470186,214.18656010095697,251.171875,-81.25546980666721,-43.36008191859847,-358.59331605258285,66.47207226758538,16.69227434187007,50.382700762077306,166.7108841281422,28.646005763481963,15.000575863029155,38.89772064602825,3.7874293248142794,3.1358231282168303,168.8915852189048,203.98629527813713,-73.85113576488496,45.159487349305934,6.3966494257245,141.21144062123443,170.55437419146185,-61.747453310696095,37.758164552996874,5.348283512081337,AMD
09/30/1998,2687603100.0,3625710100.0,,,,1.117,1.393,5.2860000000000005,28.64,685927000.0,422985000.0,262942000.0,253433000.0,9509000.0,,1973000.0,-1602000.0,-635000.0,1006000.0,1006000.0,0.01,0.01,287830000.0,293284000.0,9509000.0,676418000.0,1006000.0,1006000.0,,,,9509000.0,422985000.0,117086000.0,1006000.0,126595000.0,0.396,0.0,4116118000.0,2186422000.0,1929696000.0,3293926000.0,1929696000.0,1929696000.0,545750000.0,3448313000.0,1929696000.0,1518617000.0,1382924000.0,289550000.0,289550000.0,-43208000.0,-228205000.0,246990000.0,135693000.0,-321293000.0,,-364501000.0,-97.61063134815875,-98.58359194716321,-116.27473129321557,-109.14696319667559,-116.27473129321557,-109.14696319667559,172.17003673725398,68.65364327885844,-283.3878018759815,-144.33135657562636,56.137621434170214,92.7755538937521,-16.640762742580524,-15.279772236304833,14.964199757309215,30.271129529112812,38.333816863893674,1.3862991251255599,-0.23355255005270242,381.29247029130295,-2263.2397627965042,-9.947051174070854,-83.91293510461026,5.285854179817969,282.6378273214849,-1677.6548689138576,-7.3733764790768745,-62.20151592297723,3.918205727431636,AMD
06/30/1998,2454758784.0,3033167784.0,,,,1.036,1.28,5.761,329.12,526538000.0,390140000.0,136398000.0,240356000.0,-103958000.0,,4433000.0,-113103000.0,-44110000.0,-64560000.0,-64560000.0,-0.23,-0.23,286924000.0,286924000.0,-103958000.0,630496000.0,-64560000.0,-64560000.0,,,,-103958000.0,390140000.0,113174000.0,-64560000.0,9216000.0,0.39,0.0,3858584000.0,1940133000.0,1918451000.0,3061019000.0,1918451000.0,1918451000.0,535550000.0,3189303000.0,1918451000.0,1270852000.0,1110686000.0,287712000.0,287712000.0,97466000.0,-729190000.0,599409000.0,160166000.0,-313590000.0,,-216124000.0,-1349.618826648989,-3.709347863102333,-1218.9107738671833,4.934944331728391,-1218.9107738671833,4.934944331728391,122.55815629859231,6.565815944144216,54.25008308671087,-551.6915376772639,-38.64099507411323,16.3160363279751,-0.26713160434633704,-16.788670050550444,-11.440878227801688,-2.64728504444806,25.90468304281932,-19.743684216523782,-21.480500932506295,-29.176857807960907,-26.817748282538926,-14.034386666913438,31.120265364332177,5.760586669907965,-23.6129858596741,-21.70374600143232,-11.358103607188466,25.185795908316745,4.662073362226468,AMD
03/31/1998,4166545312.0,4626432312.0,,,,1.7269999999999999,2.12,8.554,353.406,540856000.0,423591000.0,117265000.0,216334000.0,-99069000.0,,-3764000.0,-117460000.0,-46997000.0,-62727000.0,-62727000.0,-0.22,-0.22,285006000.0,285006000.0,-99069000.0,639925000.0,-62727000.0,-55827000.0,,,,-99069000.0,423591000.0,112160000.0,-62727000.0,24591000.0,0.4,-4600000.0,3332306000.0,1366595000.0,1965711000.0,2631982000.0,1965711000.0,1965711000.0,257050000.0,2732402000.0,1965711000.0,766691000.0,574210000.0,286730000.0,286730000.0,-21578000.0,-64700000.0,38101000.0,192481000.0,-181230000.0,,-202808000.0,-1685.5831533477321,133.7791577103734,-2933.7814645308927,120.09464142895227,-2933.7814645308927,120.09464142895227,466.56609677058884,942.3930921052632,-118.79649471245143,-110.93836335156564,-42.212070588351246,-36.37793993977701,-14.5990194555982,-20.018864945275038,-2.0186630772881835,-11.793610591498945,21.681371751445855,-18.317075154939577,-21.717425710355435,-46.69909166338613,-39.38730045973097,-22.811882726519663,-214.40505663175458,8.553907716656559,-42.05700382561649,-35.4720356887451,-20.544284801388507,-193.09228436370378,7.703612998653986,AMD
12/31/1997,2522683250.0,2791305250.0,,,,1.058,1.2429999999999999,4.552,44.545,613171000.0,428856000.0,184315000.0,229327000.0,-45012000.0,,8049000.0,-50244000.0,-29861000.0,-12334000.0,-12334000.0,,,,,-45012000.0,658183000.0,-12334000.0,-12334000.0,,,,-45012000.0,428856000.0,107675000.0,-12334000.0,62663000.0,0.4,0.0,3515271000.0,1485728000.0,2029543000.0,2692232000.0,2029543000.0,2029543000.0,448497000.0,2765197000.0,2029543000.0,735654000.0,494996000.0,284246000.0,284246000.0,197269000.0,-143335000.0,23943000.0,240658000.0,-216725000.0,,-19456000.0,-11.956121751625282,-25.061524005548346,-15.936128490055093,-22.961593756418157,-15.936128490055093,-22.961593756418157,-244.18259967392916,-85.47235745646785,32.05850850180747,737.2692160774161,29.574821084599918,9.448112871428233,44.80546830812183,47.84157856260866,23.407222843894154,2.769993496959661,30.059314612073955,-7.340855976554664,-8.194125292944381,-62.01246889718298,-55.554996616511424,-143.46758069490133,14.149740962847686,4.552246029247959,-56.04468252910335,-50.20864680359844,-129.66094006990133,12.788036893784628,4.114159426978771,AMD
09/30/1997,4616630844.0,4898044844.0,,,,2.0340000000000003,2.259,8.209,107.56200000000001,596644000.0,428240000.0,168404000.0,226832000.0,-58428000.0,,5300000.0,-67047000.0,-30072000.0,-31675000.0,-31675000.0,-0.11,-0.11,283460000.0,283460000.0,-58428000.0,655072000.0,-31675000.0,-31675000.0,,,,-58428000.0,428240000.0,103965000.0,-31675000.0,45537000.0,0.4,0.0,3425946000.0,1382329000.0,2043617000.0,2721036000.0,2043617000.0,2043617000.0,511661000.0,2766041000.0,2043617000.0,722424000.0,559643000.0,283542000.0,283542000.0,23561000.0,-31163000.0,9788000.0,162781000.0,-157485000.0,,-133924000.0,-11.950569293603163,-840.7689758037786,-24.038586546712082,-728.8666451404584,-24.038586546712082,-728.8666451404584,-21.030255500061916,37.9110072186924,-190.2581979773215,-62.71226676373305,41.31408911638835,-24.243010414089387,49.68643101482326,1.3611880818207291,30.59610998507208,0.3503425216251991,28.22520632068704,-9.792774250641925,-11.237354268206836,-83.83043821455466,-73.05390015958955,-36.573316537737824,207.88781647638046,8.209325567675197,-79.0140145820497,-68.8566355541635,-34.472020280158894,195.94375637706378,7.737664074389418,AMD
06/30/1997,5055861176.0,5235977176.0,,,,2.427,2.418,8.806000000000001,50.678999999999995,594561000.0,372266000.0,222295000.0,213004000.0,9291000.0,,3547000.0,9051000.0,2630000.0,9968000.0,9968000.0,0.04,0.04,295838000.0,295838000.0,9291000.0,585270000.0,9968000.0,9968000.0,,,,9291000.0,372266000.0,94025000.0,9968000.0,103316000.0,0.29100000000000004,0.0,3471731000.0,1381184000.0,2090547000.0,2769831000.0,2090547000.0,2090547000.0,609654000.0,2813678000.0,2090547000.0,723131000.0,562536000.0,281852000.0,281852000.0,63187000.0,-138777000.0,10800000.0,160595000.0,-160296000.0,,-97109000.0,-111.41275565530981,22.178725701943844,-109.2417415177106,165.76086956521738,-109.2417415177106,165.76086956521738,-28.49958767744596,171.28450106157112,-347.81159306612284,-44.9581003153365,195.220324577014,9.546478220802964,106.4043904069095,-28.746367327018213,30.650637144922726,7.710521214712346,37.388089699795316,1.5626655633316011,1.522299646293652,563.5536730168981,578.4970915920893,-53.918557250100406,82.86478509820058,8.806459179125438,544.1676004735766,558.5969700585571,-52.063775509993924,80.01426204757308,8.503519699408471,AMD
03/31/1997,5822242500.0,5920139500.0,,,,2.9189999999999996,2.8489999999999998,10.725,64.143,551999000.0,349076000.0,202923000.0,199427000.0,3496000.0,,7691000.0,7408000.0,2148000.0,12951000.0,12951000.0,0.05,0.05,293502000.0,294644000.0,3496000.0,548503000.0,12951000.0,12951000.0,,,,3496000.0,349076000.0,88800000.0,12951000.0,92296000.0,0.29,0.0,3426126000.0,1382369000.0,2043757000.0,2726170000.0,2043757000.0,2043757000.0,651577000.0,2770541000.0,2043757000.0,726784000.0,501399000.0,280590000.0,280590000.0,114798000.0,-320026000.0,264419000.0,225385000.0,-150594000.0,,-35796000.0,96.81190223166844,-112.98123258625824,-115.66729407546832,-106.52908768325709,-115.66729407546832,-106.52908768325709,-70.13764911987988,-365.2734548688306,-567.7804490444562,-23.150354799839338,15.640796229705318,42.65638401079819,163.97250005856034,35.6156058582139,1.4308762026563178,11.095703486640316,36.761479640361664,0.633334480678407,1.342031416723581,1693.4037471395882,799.1549001079914,-165.38550396692366,51.570057840728936,10.724909827735194,1665.4011727688787,785.9398623110151,-162.65064532349984,50.717281659959234,10.547559868767879,AMD
12/31/1996,3542685000.0,3643680000.0,,,,1.7890000000000001,1.7519999999999998,7.332999999999999,118.927,496868000.0,354622000.0,142246000.0,195791000.0,-53545000.0,,12998000.0,-57067000.0,-22826000.0,-21243000.0,-21243000.0,,,,,-53545000.0,550413000.0,-21243000.0,-21243000.0,,,,-53545000.0,354622000.0,84183000.0,-21243000.0,30638000.0,0.4,0.0,3145283000.0,1123405000.0,2021878000.0,2466708000.0,2021878000.0,2021878000.0,445604000.0,2509071000.0,2021878000.0,487193000.0,320999000.0,275160000.0,275160000.0,149380000.0,-103083000.0,11149000.0,166194000.0,-135886000.0,,13494000.0,-250.73960589571556,-25.056798035378936,-272.514337263999,-30.38690553576536,-272.514337263999,-30.38690553576536,-805.0156739811913,-107.95688399601389,13.568458105570466,-672.2494636837266,-38.21516062338204,19.363933875975498,46.61502902411913,52.82487953801449,-16.215227248583123,8.756692392888882,28.628529106322002,-10.776504021188726,-11.48534419604402,-68.04893080586423,-63.84915975958084,270.02223210315697,24.392020350783238,7.333295764669892,-66.16276029507891,-62.0793979007132,262.53779457536683,23.71592582675057,7.130032523728636,AMD
09/30/1996,2014009250.0,2138767250.0,98.333,,,0.9209999999999999,0.9890000000000001,4.681,276.541,456862000.0,337692000.0,119170000.0,196088000.0,-76918000.0,,7326000.0,-76147000.0,-30459000.0,-38362000.0,-38362000.0,-0.14,-0.14,272164000.0,272164000.0,-76918000.0,533780000.0,-38362000.0,-38362000.0,,,,-76918000.0,337692000.0,84652000.0,-38362000.0,7734000.0,0.4,0.0,3053992000.0,1017334000.0,2036658000.0,2482147000.0,2036658000.0,2036658000.0,529213000.0,2522760000.0,2036658000.0,486102000.0,377354000.0,273086000.0,273086000.0,-26104000.0,-191199000.0,248245000.0,108748000.0,-143485000.0,,-169589000.0,-226.1359306929053,-3.983305172370313,-252.3068393330957,-23.489799369361304,-252.3068393330957,-23.489799369361304,204.7914307794612,24.86673146021087,-123.96775407894374,2.37665699270531,-51.56498307192704,58.26449573693856,-39.052166700293675,39.76814127445184,-22.61625888191604,0.3922413130085678,26.084463142042893,-16.83615621347365,-16.667396281590502,-27.805809433422606,-28.087347498916568,-12.611473916350707,-81.93254865154765,4.681429512631823,-26.183848383993343,-26.448963846244762,-11.875824788164326,-77.15328110634385,4.408353616628216,AMD
06/30/1996,1832519862.0,1682252862.0,6.582999999999999,,,0.665,0.8640000000000001,3.697,-134.204,455077000.0,379779000.0,75298000.0,175831000.0,-100533000.0,,12911000.0,-79306000.0,-31723000.0,-34672000.0,-34672000.0,-0.13,-0.13,270532000.0,270532000.0,-100533000.0,555610000.0,-34672000.0,-34672000.0,,,,-100533000.0,379779000.0,87998000.0,-34672000.0,-12535000.0,0.4,0.0,2845025000.0,773670000.0,2071355000.0,2273277000.0,2071355000.0,2071355000.0,404570000.0,2312894000.0,2071355000.0,241539000.0,163733000.0,268974000.0,268974000.0,-25498000.0,27499000.0,-9577000.0,77806000.0,-110318000.0,,-135816000.0,-159.39812456933998,-2206.960680127524,-179.24782632686686,350.53777897284215,-179.24782632686686,350.53777897284215,-302.577411848935,13.302744640026695,-113.15224792126601,3.899596593455849,-76.84954881554472,-57.08953310120415,-70.19772171874641,-8.873064580356516,-27.32883646804447,-16.378727407701412,16.546210861019127,-22.091426286101033,-17.426940935270295,-16.733339918235803,-21.212176405316118,-12.386264225128114,-65.97587504902346,3.6966334532397815,-18.228043150010443,-23.106951075580664,-13.492665532779643,-71.86916079692524,4.026834715883246,AMD
03/31/1996,2343414240.0,2124663240.0,6.184,,,0.765,1.1159999999999999,3.904,39.719,544212000.0,368735000.0,175477000.0,197791000.0,-22314000.0,,21563000.0,3764000.0,,25327000.0,25327000.0,0.09,0.09,276798000.0,276798000.0,-22314000.0,566526000.0,25327000.0,25327000.0,,,,-22314000.0,368735000.0,75807000.0,25327000.0,53493000.0,0.4,0.0,2954809000.0,832861000.0,2121948000.0,2327866000.0,2121948000.0,2121948000.0,480214000.0,2380980000.0,2121948000.0,259032000.0,173650000.0,269730000.0,269730000.0,-24541000.0,-8730000.0,-7663000.0,85382000.0,-95329000.0,,-119870000.0,-97.43229415376219,-90.05758360188071,-115.9524728692146,-171.89251884786393,-115.9524728692146,-171.89251884786393,551.2550255351516,6162.800417972831,-113.81937561942517,-118.65767526020086,-46.71600004858437,-23.781208193616763,-47.51536759282026,-24.676676606030664,-12.23746000619259,-8.231806538971956,32.24423570226309,-4.100240347511631,0.6916422276612791,-95.21660123689163,564.4695111583422,-17.724728789521983,-86.5760661749725,3.90410950144429,-105.01990857757461,622.5861424017003,-19.549630766663885,-95.48976162340573,4.306068664417543,AMD
12/31/1995,1724563500.0,1504919500.0,6.157,,,0.7390000000000001,0.8540000000000001,2.5380000000000003,13.152000000000001,593029000.0,362801000.0,230228000.0,199190000.0,31038000.0,,21500000.0,37858000.0,3786000.0,55582000.0,55582000.0,,,,,31038000.0,561991000.0,55582000.0,55582000.0,,,,31038000.0,362801000.0,83389000.0,55582000.0,114427000.0,0.1,0.0,3031268000.0,931140000.0,2100128000.0,2315093000.0,2100128000.0,2100128000.0,475032000.0,2372024000.0,2100128000.0,271896000.0,158542000.0,209038000.0,209038000.0,131533000.0,-157757000.0,-2150000.0,113354000.0,-133447000.0,,-1914000.0,-42.020950747365845,-37.28900594676075,-73.69215121206985,-38.54104787929191,-73.69215121206985,-38.54104787929191,-97.6823317147597,-96.5600905806869,-24.081267495887566,20.768870566415394,-18.176648707049743,-6.426977617551547,-6.583816124539528,-36.470733292980924,8.770948388599601,0.4478433564538395,38.822384740038004,5.2338081274271575,6.383836203625792,48.48635543527289,39.75169052776164,-786.2693312434692,11.44138353112907,2.5376828114645322,55.56297119659772,45.553476147709866,-901.0258620689655,13.111261052359485,2.9080593023275423,AMD
09/30/1995,3063094042.0,2797859042.0,9.84,,,1.324,1.5719999999999998,4.739,24.035999999999998,590385000.0,344344000.0,246041000.0,195539000.0,50502000.0,,12311000.0,60369000.0,16517000.0,56163000.0,56163000.0,0.26,0.26,214636000.0,214638000.0,50502000.0,539883000.0,56163000.0,56163000.0,,,,50502000.0,344344000.0,65899000.0,56163000.0,116401000.0,0.27399999999999997,0.0,2967407000.0,946952000.0,2020455000.0,2236833000.0,2020455000.0,2020455000.0,443606000.0,2293734000.0,2020455000.0,273279000.0,94851000.0,210334000.0,210334000.0,108913000.0,-185517000.0,-6042000.0,178428000.0,-164554000.0,,-55641000.0,-55.53452263453295,-54.78519428383115,-62.750319006911205,-60.1904476623653,-62.750319006911205,-60.1904476623653,340.6509859824186,-182.99176660103814,-22.329273162939298,-43.821053500319806,-15.364028826473572,-24.35442960138968,36.63534655057548,-31.656158790228055,8.703697566256809,-5.721526506912973,41.67466991878181,8.554079117863767,10.225361416702661,55.400955249297056,46.34595640146433,-50.28412577056487,25.68893559079265,4.73904154407717,60.652925468298285,50.739519322831256,-55.05102428065635,28.12422798013093,5.188299231857178,AMD
06/30/1995,3774810272.0,3509575272.0,12.289000000000001,,,1.653,1.9369999999999998,5.604,19.221,626214000.0,300959000.0,325255000.0,198396000.0,126859000.0,,2529000.0,133516000.0,44060000.0,91985000.0,91985000.0,0.43,0.43,214340000.0,214612000.0,126859000.0,499355000.0,91985000.0,91985000.0,,,,126859000.0,300959000.0,55730000.0,91985000.0,182589000.0,0.33,0.0,2901119000.0,952346000.0,1948773000.0,2171996000.0,1948773000.0,1948773000.0,507035000.0,2232498000.0,1948773000.0,283725000.0,22651000.0,207544000.0,207544000.0,193868000.0,-89045000.0,-6429000.0,261074000.0,-126824000.0,,67044000.0,-6.971105273792685,-8.918752984514633,-8.10914569661147,-9.307396445473913,-8.10914569661147,-9.307396445473913,11.232040349072568,-464.25078778659133,31.70290962697264,9.16974502207406,9.265505217116711,-1.2355613316976595,229.35610839178483,60.48315711826899,17.423124450353182,0.9866214263597896,51.93991191509612,20.258090684654128,21.321145806385676,27.665165829779518,26.285802989903832,52.34734311795239,18.10291163059401,5.604434381856682,29.7559516628698,28.27234392881752,56.30347640355588,19.471033239111147,6.027987671946012,AMD
